ZONA;AÑO;SEXO;ICDO;I01;I02;I03;I04;I05;I06;I07;I08;I09;I10;I11;I12;I13;I14;I15;I16;I17;I18;SE
6;2009;A;23;0;0;0;0;0;0;0;1;1;2;7;5;5;12;25;23;27;37;0
7;2009;A;23;0;0;0;0;0;0;0;0;0;1;2;3;1;7;8;6;5;16;0
8;2009;A;23;0;0;0;0;0;0;0;0;2;3;2;1;7;13;18;18;21;48;0
9;2009;A;23;0;0;0;0;0;0;0;1;0;1;2;3;5;14;13;21;25;29;0
10;2009;A;23;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;4;11;6;0
11;2009;A;23;0;0;0;0;0;0;0;0;0;0;0;1;3;2;3;6;5;4;0
12;2009;A;23;0;0;0;0;0;0;0;0;1;0;1;3;4;10;17;16;27;18;0
13;2009;A;23;0;0;0;0;0;0;0;0;0;1;2;0;1;5;7;8;6;13;0
14;2009;A;23;0;0;0;0;0;0;0;0;0;1;0;0;2;3;5;5;4;4;0
15;2009;A;23;0;0;0;0;0;0;0;0;0;3;3;2;7;9;16;6;18;25;0
16;2009;A;23;0;0;0;0;0;0;0;0;1;5;7;3;7;5;8;14;19;28;0
17;2009;A;23;0;0;0;0;0;0;0;0;0;2;3;1;2;4;2;9;3;8;0
18;2009;A;23;0;0;0;0;0;0;0;0;1;0;1;1;2;5;1;4;3;1;0
1;2009;A;25;0;0;0;0;0;0;1;0;1;2;4;0;3;8;12;7;14;18;0
2;2009;A;25;0;0;0;0;1;2;0;1;2;3;6;13;10;25;20;31;33;41;0
3;2009;A;25;0;0;0;0;0;0;0;6;1;6;7;12;19;30;35;37;44;69;0
4;2009;A;25;0;0;0;0;1;0;1;0;1;4;8;9;7;12;11;18;18;28;0
5;2009;A;25;0;0;0;0;0;0;0;1;4;3;11;17;19;24;34;33;32;50;0
6;2009;A;25;0;0;0;0;0;1;0;3;3;4;5;12;15;17;36;27;17;39;0
7;2009;A;25;0;0;0;0;0;0;0;2;0;0;2;4;6;8;12;19;10;12;0
8;2009;A;25;0;0;0;0;0;0;2;1;2;5;14;9;22;16;27;24;29;57;0
9;2009;A;25;0;0;0;0;0;1;0;1;5;5;9;18;21;27;41;52;43;61;0
10;2009;A;25;0;0;0;0;0;0;0;1;0;1;3;3;5;2;5;5;1;9;0
11;2009;A;25;0;0;0;0;0;0;0;0;2;1;3;0;2;3;3;5;9;7;0
12;2009;A;25;0;0;0;0;0;0;1;1;0;1;5;7;10;11;23;27;20;29;0
13;2009;A;25;0;0;0;0;0;0;0;1;1;1;5;5;5;11;13;8;15;13;0
14;2009;A;25;0;0;0;0;0;0;0;0;1;1;0;2;4;5;8;7;6;12;0
15;2009;A;25;0;0;0;0;0;1;0;3;5;4;3;13;12;17;25;8;16;18;0
16;2009;A;25;0;0;0;0;0;0;1;2;2;6;9;6;12;19;24;25;24;27;0
17;2009;A;25;0;0;0;0;0;0;0;2;0;1;1;4;3;8;8;6;3;16;0
18;2009;A;25;0;0;0;0;0;0;0;0;1;0;3;1;1;5;5;4;5;7;0
1;2009;A;32;0;0;0;0;1;1;2;4;6;10;9;13;13;23;20;14;20;25;0
2;2009;A;32;0;0;2;0;1;4;6;8;18;12;19;27;40;41;46;54;58;71;0
3;2009;A;32;0;0;0;2;2;3;8;12;17;30;23;33;55;67;71;86;69;96;0
4;2009;A;32;0;0;0;0;4;3;6;4;14;19;28;28;33;34;42;49;41;47;0
5;2009;A;32;0;0;0;0;0;3;4;7;14;25;37;31;31;43;58;58;74;69;0
6;2009;A;32;0;0;0;1;0;2;3;11;16;19;29;28;46;48;55;61;52;62;0
7;2009;A;32;0;0;1;0;0;3;1;3;4;10;15;17;23;18;17;25;22;12;0
8;2009;A;32;0;0;0;0;1;2;8;5;18;19;22;29;45;54;53;64;42;63;0
9;2009;A;32;0;0;0;2;2;8;6;18;32;33;48;46;72;82;96;105;72;112;0
10;2009;A;32;0;0;1;0;0;0;1;1;2;6;1;9;13;11;15;6;12;11;0
11;2009;A;32;0;0;0;1;0;0;1;0;2;6;7;3;5;15;8;7;15;11;0
12;2009;A;32;0;0;1;1;0;2;3;8;13;17;15;23;24;37;51;38;36;36;0
13;2009;A;32;0;0;1;0;0;4;2;5;10;7;14;10;12;24;23;17;12;7;0
14;2009;A;32;0;0;0;1;0;1;5;3;3;4;7;5;12;11;10;8;7;8;0
15;2009;A;32;0;0;0;1;2;3;5;5;12;18;16;30;32;31;36;34;31;25;0
16;2009;A;32;0;0;0;0;0;1;5;9;18;25;23;16;23;60;63;60;53;55;0
17;2009;A;32;0;0;0;0;0;2;1;5;4;9;9;10;17;7;15;16;18;9;0
18;2009;A;32;0;0;0;0;0;0;1;3;0;5;0;8;6;7;9;11;3;8;0
1;2009;A;34;0;0;0;0;0;1;1;5;16;18;22;26;52;56;67;95;88;112;0
2;2009;A;34;0;0;0;0;2;4;7;17;22;46;63;90;136;205;285;298;299;382;0
3;2009;A;34;0;0;0;0;3;2;11;22;34;59;76;121;170;249;348;382;402;519;0
4;2009;A;34;0;0;0;0;4;2;1;16;20;39;55;71;98;133;170;182;198;233;0
5;2009;A;34;0;0;0;0;3;6;7;18;24;36;57;87;127;185;259;284;306;417;0
6;2009;A;34;0;0;0;0;1;2;6;14;27;56;65;95;130;174;232;264;238;329;0
7;2009;A;34;0;0;1;0;0;1;6;1;11;13;19;28;37;49;55;84;74;91;0
8;2009;A;34;0;0;0;0;1;1;7;14;21;29;54;90;132;168;202;259;235;340;0
9;2009;A;34;0;0;0;0;1;8;5;7;43;58;79;121;163;244;278;349;350;467;0
10;2009;A;34;0;0;0;0;0;1;0;3;4;9;12;12;27;30;44;39;50;57;0
11;2009;A;34;0;0;0;0;0;0;1;2;2;7;11;13;19;31;43;47;33;53;0
12;2009;A;34;0;0;0;0;2;1;3;9;19;27;36;66;69;125;156;183;178;241;0
13;2009;A;34;0;0;0;1;2;0;0;6;9;11;21;34;37;52;78;96;76;76;0
14;2009;A;34;0;0;0;0;0;1;1;3;7;6;8;20;35;36;44;50;34;67;0
15;2009;A;34;0;0;0;0;2;4;3;9;20;37;51;62;93;109;163;128;155;193;0
16;2009;A;34;0;0;0;0;1;2;4;6;21;35;52;77;107;155;215;245;236;270;0
17;2009;A;34;0;0;0;0;0;2;0;1;6;14;16;31;32;38;68;67;73;68;0
18;2009;A;34;0;0;0;0;0;1;1;4;6;7;17;12;24;31;38;46;31;54;0
1;2009;A;43;0;0;1;2;1;3;2;3;5;3;0;1;5;3;8;4;4;3;0
2;2009;A;43;0;2;1;3;2;6;4;7;9;14;8;11;15;20;20;22;10;15;0
3;2009;A;43;0;1;3;2;5;5;10;8;10;16;11;24;11;16;14;23;17;12;0
4;2009;A;43;1;0;2;1;1;3;13;4;7;4;14;9;14;17;17;15;8;7;0
5;2009;A;43;0;1;0;2;3;2;2;7;9;11;7;8;11;12;21;16;9;15;0
6;2009;A;43;0;0;3;1;3;3;8;6;13;14;10;9;14;15;12;15;7;7;0
7;2009;A;43;0;1;1;1;1;1;3;3;3;5;4;4;10;7;7;2;4;4;0
8;2009;A;43;0;0;2;6;1;5;1;10;15;13;9;17;15;15;15;13;16;13;0
9;2009;A;43;0;0;1;2;3;5;6;18;11;14;17;19;28;19;23;16;18;20;0
10;2009;A;43;0;0;1;1;0;0;0;1;4;2;1;2;0;2;4;1;4;3;0
11;2009;A;43;0;1;1;0;0;0;0;1;3;1;3;0;1;6;1;0;1;5;0
12;2009;A;43;0;1;1;4;2;4;4;3;14;7;12;2;8;13;12;14;8;4;0
13;2009;A;43;0;2;2;2;1;2;1;4;4;7;4;8;3;8;7;8;3;7;0
14;2009;A;43;0;0;1;0;0;1;0;2;2;0;3;3;2;2;3;1;1;2;0
15;2009;A;43;0;0;0;2;4;5;5;9;9;9;10;12;13;9;10;11;5;12;0
16;2009;A;43;0;1;2;2;2;7;6;11;13;10;8;16;10;15;9;10;9;8;0
17;2009;A;43;0;1;1;2;1;4;0;2;5;0;2;4;7;2;1;7;2;4;0
18;2009;A;43;0;1;1;1;0;3;2;2;2;3;2;2;5;4;3;4;1;0;0
1;2009;A;50;0;0;2;2;7;8;10;17;26;22;22;36;33;45;48;41;40;61;0
2;2009;A;50;1;3;10;8;18;23;30;41;67;59;65;77;88;103;92;112;91;119;0
3;2009;A;50;0;4;13;17;18;31;55;80;101;98;100;129;121;125;150;132;106;136;0
4;2009;A;50;0;3;9;6;14;17;22;46;44;54;55;64;68;82;83;50;59;55;0
5;2009;A;50;0;1;7;4;20;20;37;46;49;58;84;76;90;99;137;103;74;144;0
6;2009;A;50;0;4;5;12;15;24;39;51;53;62;47;74;78;114;95;98;68;92;0
7;2009;A;50;0;0;1;5;9;7;13;19;26;30;24;40;36;36;56;44;42;54;0
8;2009;A;50;0;1;5;8;16;21;27;33;50;62;66;72;101;102;99;77;81;111;0
9;2009;A;50;2;6;14;15;19;38;52;83;81;99;84;110;124;149;140;129;110;134;0
10;2009;A;50;0;1;1;6;5;4;5;8;10;11;8;14;31;16;39;21;16;29;0
11;2009;A;50;0;0;2;3;4;5;8;13;11;8;19;12;17;17;20;16;14;23;0
12;2009;A;50;0;2;3;4;13;6;24;28;47;33;48;55;64;65;76;79;65;67;0
13;2009;A;50;0;3;5;8;8;16;20;16;33;20;27;31;43;45;49;41;42;37;0
14;2009;A;50;0;0;1;2;1;6;8;14;16;19;12;17;13;21;25;21;8;17;0
15;2009;A;50;0;4;5;11;29;31;29;37;45;57;60;67;70;62;75;73;61;78;0
16;2009;A;50;1;3;4;8;19;15;33;34;56;56;70;65;75;74;96;80;58;73;0
17;2009;A;50;0;0;1;2;4;5;9;9;26;20;31;25;32;33;24;33;22;26;0
18;2009;A;50;0;1;2;0;3;6;5;9;11;14;11;11;13;14;16;7;5;15;0
1;2009;A;53;0;0;1;2;1;1;2;2;5;1;1;3;5;7;4;6;5;5;0
2;2009;A;53;0;1;2;3;2;2;4;6;1;6;5;6;5;7;10;7;6;14;0
3;2009;A;53;2;0;4;2;7;4;6;11;16;14;10;9;11;6;5;12;6;2;0
4;2009;A;53;1;2;2;0;6;2;5;7;3;4;10;8;3;6;6;5;2;7;0
5;2009;A;53;0;2;3;2;2;4;6;5;5;8;7;14;7;5;7;9;6;15;0
6;2009;A;53;0;1;1;4;4;4;4;7;9;10;7;4;6;7;10;10;8;5;0
7;2009;A;53;0;1;0;4;2;1;0;3;2;3;0;4;2;2;2;4;1;4;0
8;2009;A;53;0;2;5;0;2;3;3;7;7;5;4;6;6;6;8;6;3;4;0
9;2009;A;53;0;2;4;4;1;3;6;14;9;6;8;6;9;12;9;17;11;7;0
10;2009;A;53;0;0;1;1;0;0;0;2;3;0;1;3;0;0;1;0;1;1;0
11;2009;A;53;0;0;1;0;0;2;0;1;1;1;0;0;3;1;0;2;1;2;0
12;2009;A;53;0;0;2;2;5;4;3;4;4;5;7;7;8;11;8;4;1;6;0
13;2009;A;53;0;2;1;1;2;3;2;4;3;3;0;1;3;5;4;4;1;5;0
14;2009;A;53;0;0;0;1;1;0;0;0;0;2;1;2;0;1;4;0;1;2;0
15;2009;A;53;2;2;0;2;3;1;8;3;5;6;9;6;3;1;6;5;5;8;0
16;2009;A;53;0;0;1;1;1;5;3;4;3;5;4;5;4;5;8;6;2;3;0
17;2009;A;53;0;0;0;2;1;1;4;1;1;2;1;0;3;3;7;4;2;0;0
18;2009;A;53;0;0;0;0;0;1;0;0;2;1;1;1;1;1;1;1;0;1;0
1;2009;A;54;0;0;0;0;1;2;0;3;3;3;5;3;4;8;5;14;9;15;0
2;2009;A;54;0;0;0;0;1;1;2;4;7;6;9;14;12;21;30;27;26;49;0
3;2009;A;54;0;0;0;0;0;5;6;4;10;16;9;18;23;27;38;22;33;37;0
4;2009;A;54;0;0;0;0;0;3;3;1;13;9;11;3;16;22;18;19;16;26;0
5;2009;A;54;0;0;0;0;1;1;4;10;4;8;16;15;25;28;28;35;24;44;0
6;2009;A;54;0;0;1;1;2;2;2;8;9;12;11;15;12;26;26;25;23;30;0
7;2009;A;54;0;0;0;0;1;1;1;2;0;3;1;4;9;4;11;10;8;19;0
8;2009;A;54;0;0;0;0;1;0;2;5;7;9;12;15;22;24;26;22;25;45;0
9;2009;A;54;0;0;0;1;0;3;3;5;13;16;16;15;18;47;49;27;30;34;0
10;2009;A;54;0;0;0;0;0;1;1;1;1;1;2;5;4;4;9;7;5;10;0
11;2009;A;54;0;0;0;0;0;0;1;1;1;3;1;0;3;5;8;4;7;9;0
12;2009;A;54;0;0;0;1;0;1;4;6;10;6;15;16;7;20;13;25;15;29;0
13;2009;A;54;0;0;0;0;0;0;1;2;4;8;5;7;13;12;13;8;11;21;0
14;2009;A;54;0;0;0;0;0;1;0;0;5;2;3;2;1;8;11;4;3;5;0
15;2009;A;54;0;0;0;1;0;1;3;3;3;8;12;12;14;22;24;23;17;20;0
16;2009;A;54;0;0;0;0;3;2;3;4;10;10;12;18;21;18;23;23;16;30;0
17;2009;A;54;0;0;0;0;0;0;1;0;4;1;3;2;4;6;14;8;5;9;0
18;2009;A;54;0;0;0;0;0;0;1;2;2;2;4;5;4;7;8;3;1;2;0
1;2009;A;56;0;0;0;0;0;1;1;3;2;6;2;4;4;9;2;6;3;7;0
2;2009;A;56;0;0;1;0;2;3;4;3;2;8;9;15;12;17;20;13;15;21;0
3;2009;A;56;0;1;1;2;1;4;3;5;7;12;13;21;21;28;25;26;25;32;0
4;2009;A;56;0;1;0;0;2;2;3;9;2;7;4;17;6;9;10;19;7;6;0
5;2009;A;56;0;1;1;0;3;2;5;4;10;7;7;11;7;13;16;20;16;18;0
6;2009;A;56;0;0;0;0;0;7;4;5;10;12;13;10;10;18;13;15;15;20;0
7;2009;A;56;0;0;0;0;1;0;0;3;0;2;1;3;3;6;3;2;5;11;0
8;2009;A;56;0;1;0;2;0;1;5;6;8;5;6;14;19;19;10;10;15;17;0
9;2009;A;56;0;0;0;3;2;3;5;8;11;18;18;17;15;14;17;17;24;21;0
10;2009;A;56;0;0;0;0;0;0;0;2;2;0;2;2;4;1;3;1;4;4;0
11;2009;A;56;0;0;0;0;0;0;0;2;0;1;1;2;1;2;1;2;3;3;0
12;2009;A;56;0;0;0;0;2;2;0;3;6;4;5;9;8;8;12;12;6;12;0
13;2009;A;56;0;0;0;2;0;0;0;3;6;3;4;5;4;6;12;7;3;8;0
14;2009;A;56;0;0;0;0;1;2;0;3;0;0;2;2;1;3;4;2;0;2;0
15;2009;A;56;0;1;1;1;3;2;3;5;11;7;8;11;12;13;12;11;4;15;0
16;2009;A;56;0;0;3;1;1;3;2;5;5;8;10;12;7;8;11;14;12;10;0
17;2009;A;56;0;0;0;0;0;0;1;2;2;3;6;4;7;4;4;6;6;5;0
18;2009;A;56;0;0;0;0;0;0;0;2;2;4;2;2;6;4;3;1;2;1;0
1;2009;A;61;0;0;0;0;0;1;0;1;10;20;17;29;49;79;92;123;123;165;0
2;2009;A;61;0;0;0;0;1;6;7;10;26;55;66;120;147;244;401;447;474;665;0
3;2009;A;61;0;0;0;0;0;2;4;16;28;58;84;125;200;333;425;518;572;815;0
4;2009;A;61;0;0;0;0;1;1;6;9;18;44;53;84;100;155;238;271;256;343;0
5;2009;A;61;0;0;0;0;0;2;5;19;26;59;66;134;199;283;398;502;512;663;0
6;2009;A;61;0;0;1;0;1;4;3;14;35;43;66;108;168;258;352;380;381;500;0
7;2009;A;61;0;0;0;0;0;0;4;1;7;14;19;42;53;98;112;123;119;152;0
8;2009;A;61;0;0;0;1;0;0;10;17;25;49;75;102;178;244;345;429;421;591;0
9;2009;A;61;0;0;0;0;1;1;6;15;38;65;92;145;203;313;444;473;501;736;0
10;2009;A;61;0;0;0;0;0;2;0;3;10;9;8;21;34;52;60;93;71;119;0
11;2009;A;61;0;0;0;0;0;0;3;3;4;11;7;18;23;45;58;57;69;87;0
12;2009;A;61;0;0;0;0;1;1;6;10;15;26;44;77;113;165;235;282;260;364;0
13;2009;A;61;0;0;0;0;0;0;1;7;11;14;27;50;89;89;104;120;122;160;0
14;2009;A;61;0;0;0;0;2;0;0;4;8;5;13;29;29;51;57;70;84;95;0
15;2009;A;61;0;0;0;0;0;2;7;11;22;32;36;78;117;146;187;208;227;275;0
16;2009;A;61;0;0;0;0;1;1;2;12;30;24;62;70;152;202;255;311;307;403;0
17;2009;A;61;0;0;0;0;0;0;3;1;5;12;20;28;53;49;83;90;97;118;0
18;2009;A;61;0;0;0;0;0;1;1;4;4;11;16;20;50;55;50;69;69;98;0
1;2009;A;62;0;0;0;0;1;0;0;1;0;2;1;1;0;0;0;1;0;1;0
2;2009;A;62;0;0;0;1;1;0;0;1;0;3;0;1;1;3;3;1;0;1;0
3;2009;A;62;0;1;2;0;0;2;2;0;0;0;0;1;1;3;3;1;0;1;0
4;2009;A;62;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;3;2;1;0
5;2009;A;62;1;0;0;1;0;0;1;0;3;2;4;2;1;1;0;1;0;1;0
6;2009;A;62;0;0;0;0;0;0;1;1;1;0;1;1;0;1;2;0;0;1;0
7;2009;A;62;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0
8;2009;A;62;0;0;0;0;0;0;1;0;2;3;0;1;1;1;1;1;0;0;0
9;2009;A;62;1;0;1;2;2;0;2;0;2;3;0;2;2;1;1;1;0;2;0
10;2009;A;62;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;0
11;2009;A;62;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
12;2009;A;62;0;0;0;0;0;0;0;1;1;0;0;3;1;3;2;1;0;1;0
13;2009;A;62;0;0;1;0;0;1;0;0;0;1;0;0;0;2;1;0;0;0;0
14;2009;A;62;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;1;0
15;2009;A;62;0;1;0;0;1;2;0;0;1;1;4;1;1;0;1;1;2;1;0
16;2009;A;62;0;0;0;0;0;1;0;1;1;0;0;2;0;1;1;2;2;3;0
17;2009;A;62;0;0;0;0;0;0;0;2;0;2;1;0;0;0;1;1;0;1;0
18;2009;A;62;0;0;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0
1;2009;A;64;0;0;0;1;0;2;0;0;6;3;9;3;4;7;6;9;8;14;0
2;2009;A;64;0;0;1;0;1;3;1;2;1;4;10;16;13;12;17;14;12;29;0
3;2009;A;64;0;0;0;2;2;1;4;9;12;15;12;10;24;29;31;30;24;35;0
4;2009;A;64;0;0;0;0;1;0;1;3;1;7;10;11;8;13;19;11;10;17;0
5;2009;A;64;0;0;0;0;2;1;4;4;11;6;3;17;21;25;33;18;20;36;0
6;2009;A;64;0;0;1;0;2;2;2;2;5;12;7;12;11;18;22;25;18;26;0
7;2009;A;64;0;0;0;1;1;0;0;0;1;4;2;3;3;4;6;2;5;5;0
8;2009;A;64;0;0;0;0;2;1;2;7;3;8;10;8;11;14;22;16;23;16;0
9;2009;A;64;0;0;0;1;2;3;2;4;8;8;15;9;17;36;25;32;28;32;0
10;2009;A;64;0;0;0;1;0;0;2;1;0;1;3;2;0;3;10;6;3;4;0
11;2009;A;64;0;0;0;0;0;0;0;0;1;3;0;4;2;4;4;1;3;3;0
12;2009;A;64;0;0;0;0;0;2;2;2;6;6;8;9;9;8;19;15;4;22;0
13;2009;A;64;0;0;0;1;0;0;2;0;3;2;5;6;6;10;14;7;4;10;0
14;2009;A;64;0;0;0;0;0;0;1;1;1;1;1;1;4;5;3;3;3;3;0
15;2009;A;64;0;0;0;0;1;1;3;5;1;4;9;13;12;16;12;9;12;15;0
16;2009;A;64;0;0;0;0;1;2;2;4;4;5;7;14;14;14;18;19;11;13;0
17;2009;A;64;0;0;0;1;0;0;1;0;1;0;2;2;3;5;7;11;3;5;0
18;2009;A;64;0;0;0;0;0;1;0;2;2;1;2;4;1;2;2;4;1;3;0
1;2009;A;67;0;0;0;0;0;0;5;9;9;16;20;33;49;54;80;75;70;94;0
2;2009;A;67;0;0;0;0;1;4;4;10;22;26;33;68;75;134;155;200;183;240;0
3;2009;A;67;0;0;0;0;3;3;11;20;24;54;68;96;148;195;263;321;301;393;0
4;2009;A;67;0;0;0;2;0;3;3;8;20;22;28;40;69;103;106;128;113;153;0
5;2009;A;67;0;0;0;0;2;3;5;14;22;47;49;81;138;144;217;237;243;338;0
6;2009;A;67;0;0;1;1;3;1;6;10;18;37;57;65;100;121;162;184;168;228;0
7;2009;A;67;0;0;0;0;0;1;4;7;3;7;15;23;29;32;63;51;53;67;0
8;2009;A;67;0;0;0;0;0;2;7;11;25;43;31;61;89;114;140;164;151;193;0
9;2009;A;67;0;0;0;1;0;5;6;14;28;32;60;92;107;149;206;235;208;278;0
10;2009;A;67;0;0;0;0;0;0;0;0;2;7;8;21;24;25;35;33;33;49;0
11;2009;A;67;0;0;0;0;1;1;0;2;4;6;8;9;10;18;26;21;21;30;0
12;2009;A;67;0;0;0;0;2;2;3;9;13;18;36;49;72;99;98;126;110;160;0
13;2009;A;67;0;0;1;1;1;0;3;8;8;13;23;23;41;65;48;74;71;68;0
14;2009;A;67;0;0;0;0;0;0;1;3;5;4;12;17;19;25;23;31;32;37;0
15;2009;A;67;0;0;0;0;2;4;4;13;16;28;27;60;66;98;103;102;101;114;0
16;2009;A;67;0;0;1;0;2;3;4;10;23;34;49;52;107;128;188;189;199;225;0
17;2009;A;67;0;0;0;0;0;0;0;7;8;15;15;29;29;35;59;57;49;64;0
18;2009;A;67;0;0;0;0;0;0;3;1;4;1;8;14;18;27;21;29;37;30;0
1;2009;A;71;0;0;0;0;1;0;1;1;1;3;4;9;9;5;9;10;9;12;0
2;2009;A;71;0;0;0;1;1;0;4;6;5;6;12;10;16;16;17;15;18;26;0
3;2009;A;71;0;0;1;0;1;3;2;4;5;6;15;14;22;27;32;18;22;37;0
4;2009;A;71;0;1;0;0;1;0;1;3;5;2;6;6;11;9;16;10;9;9;0
5;2009;A;71;1;0;0;0;1;1;1;3;8;6;12;16;11;16;31;24;13;17;0
6;2009;A;71;0;0;0;0;0;2;2;5;5;8;10;11;15;26;10;20;17;23;0
7;2009;A;71;0;0;0;0;0;1;0;2;3;4;3;3;6;7;9;10;8;9;0
8;2009;A;71;0;0;0;0;0;0;4;4;7;4;7;9;18;18;15;18;10;25;0
9;2009;A;71;0;0;1;1;0;2;4;7;7;13;9;12;20;19;23;32;29;29;0
10;2009;A;71;0;0;0;0;0;0;0;2;1;2;1;0;3;3;3;2;3;4;0
11;2009;A;71;0;0;0;0;0;0;0;0;4;0;1;2;2;3;3;3;0;3;0
12;2009;A;71;0;0;0;1;0;0;3;5;5;2;8;12;9;8;12;12;8;9;0
13;2009;A;71;0;0;0;0;0;0;1;1;0;3;2;2;2;9;6;8;10;4;0
14;2009;A;71;0;1;0;0;0;0;0;3;2;5;0;7;2;1;3;4;2;3;0
15;2009;A;71;0;0;0;0;1;1;1;2;11;7;7;8;13;13;15;10;15;13;0
16;2009;A;71;0;0;0;1;0;1;1;4;5;9;7;3;18;16;14;20;15;13;0
17;2009;A;71;0;1;0;0;0;0;2;0;0;5;2;3;4;7;6;3;4;7;0
18;2009;A;71;0;0;0;0;0;0;1;0;2;0;1;1;1;2;1;2;1;4;0
1;2009;A;73;0;0;0;0;0;1;1;3;1;1;3;0;2;1;0;1;0;2;0
2;2009;A;73;0;0;0;2;1;5;1;0;6;3;8;4;7;3;2;6;7;4;0
3;2009;A;73;0;0;0;4;4;3;4;5;5;3;10;7;8;6;5;9;9;6;0
4;2009;A;73;0;1;4;1;2;4;2;3;4;12;4;8;5;4;4;1;2;3;0
5;2009;A;73;0;0;2;0;2;2;1;4;5;4;4;4;5;9;8;1;3;6;0
6;2009;A;73;0;0;3;0;4;4;2;5;3;10;8;7;3;8;2;4;2;2;0
7;2009;A;73;0;1;1;1;1;0;1;2;0;1;2;4;1;3;2;1;0;0;0
8;2009;A;73;0;1;2;0;2;4;8;5;6;2;4;4;4;7;5;9;5;6;0
9;2009;A;73;0;5;5;2;1;2;5;8;8;4;5;14;5;4;8;8;6;9;0
10;2009;A;73;0;0;2;0;0;0;0;1;1;0;4;1;1;3;1;1;0;0;0
11;2009;A;73;0;0;2;0;2;0;0;0;1;2;2;2;3;1;2;0;0;0;0
12;2009;A;73;0;0;0;3;3;2;0;3;0;6;3;2;4;3;6;1;3;1;0
13;2009;A;73;0;0;0;1;1;0;0;2;1;2;0;2;3;2;1;2;1;1;0
14;2009;A;73;0;0;0;0;1;1;2;0;1;1;1;0;2;2;2;0;3;1;0
15;2009;A;73;0;2;0;1;2;0;2;2;2;3;4;3;3;2;1;2;5;0;0
16;2009;A;73;0;0;1;2;0;3;3;7;3;5;5;7;1;4;3;2;3;3;0
17;2009;A;73;0;0;2;0;1;1;1;1;2;4;3;3;3;0;6;2;2;1;0
18;2009;A;73;0;0;0;0;0;1;2;0;3;3;3;1;0;0;1;1;0;2;0
1;2009;A;81;0;2;0;0;0;0;1;0;0;2;0;0;1;1;0;3;1;0;0
2;2009;A;81;0;0;0;0;1;1;4;2;1;2;3;3;0;3;1;2;3;1;0
3;2009;A;81;0;0;3;1;3;1;7;3;2;6;1;3;8;3;4;4;2;3;0
4;2009;A;81;0;1;1;0;1;0;2;3;4;5;3;4;1;2;3;1;4;4;0
5;2009;A;81;0;1;1;2;0;1;2;0;4;5;5;2;1;3;3;6;1;3;0
6;2009;A;81;0;2;1;1;2;2;1;1;3;2;8;1;1;3;3;4;2;4;0
7;2009;A;81;0;0;0;0;1;2;0;2;0;2;1;0;0;2;3;6;0;3;0
8;2009;A;81;0;0;1;0;1;2;0;1;2;2;0;1;3;5;2;3;3;4;0
9;2009;A;81;0;1;1;3;1;0;3;0;5;0;6;3;5;6;8;3;3;4;0
10;2009;A;81;0;0;0;0;0;0;0;1;0;2;0;0;2;0;1;0;0;1;0
11;2009;A;81;0;0;0;0;0;1;0;0;0;0;2;1;1;0;0;0;0;0;0
12;2009;A;81;0;1;0;3;1;0;1;5;1;1;1;1;0;2;0;1;0;2;0
13;2009;A;81;0;0;0;0;0;1;1;0;1;3;1;1;1;0;1;0;1;0;0
14;2009;A;81;0;0;0;0;1;1;1;1;0;1;0;0;0;0;2;2;0;0;0
15;2009;A;81;0;0;2;1;1;2;1;0;1;2;3;2;5;3;2;0;3;1;0
16;2009;A;81;0;0;0;2;2;2;0;2;2;2;0;0;3;5;4;2;0;4;0
17;2009;A;81;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;2;0
18;2009;A;81;0;0;0;0;0;0;2;0;0;1;0;1;0;0;2;0;0;0;0
1;2009;A;82;0;0;0;0;0;1;2;0;4;4;4;8;19;13;10;19;13;13;0
2;2009;A;82;0;0;0;1;4;2;2;10;7;11;10;22;17;27;26;29;21;27;0
3;2009;A;82;0;0;0;1;3;4;4;9;8;15;23;21;38;30;41;39;48;41;0
4;2009;A;82;0;0;2;1;1;2;5;5;11;6;11;13;16;16;27;16;16;22;0
5;2009;A;82;0;0;1;1;1;2;7;10;16;7;20;21;25;33;34;37;31;37;0
6;2009;A;82;0;0;1;2;1;3;7;11;13;12;11;16;16;21;24;26;25;28;0
7;2009;A;82;0;0;1;0;0;0;2;3;4;4;8;5;7;6;8;10;8;10;0
8;2009;A;82;0;0;0;1;3;1;4;4;6;13;15;13;13;22;29;35;17;29;0
9;2009;A;82;0;0;0;1;5;3;5;4;16;16;20;22;20;45;47;42;30;36;0
10;2009;A;82;0;0;0;0;0;0;2;3;1;1;3;4;3;5;3;6;4;6;0
11;2009;A;82;0;0;0;0;1;0;1;0;2;1;2;6;5;4;7;2;7;5;0
12;2009;A;82;0;0;0;1;4;0;3;5;7;14;13;17;14;23;23;18;9;22;0
13;2009;A;82;0;0;0;0;0;2;2;5;4;7;8;4;10;12;9;15;7;7;0
